date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
7/25/15,30076718.01,13765084.74,4021,189194920.1,4.6,10288900,284384028,30000,72.52680993,11586,44168.9644,9128,330.9332679,0.001,3229605,600
7/26/15,20350413.44,6757871.025,4157,190576089.7,4.63,7946990,284674657.1,29050,68.86612006,20677,44915.81945,18992,61.6230932,0.001,3693804,581
7/27/15,22273836.18,9164921.229,3734,192733576.9,4.68,5164400,284983241.2,29650,63.53597271,11755,45550.8841,9573,75.85926089,0.001,2793099,593
7/28/15,43484928.28,15657808.84,4486,192342976.2,4.67,10629300,285373085.3,29750,90.8116555,12362,45550.8841,9249,158.5019015,0.001,3338159,595
7/29/15,23308277.65,10444168.23,4278,208099560.4,5.05,6609040,285029160,27700,75.56655726,11546,45607.07988,9510,176.6944926,0.001,2914832,554
7/30/15,21236897.83,9846097.515,3230,197525304.3,4.79,5420630,285257467.3,27050,62.7544549,9989,46329.19572,8707,192.252725,0.001,2338384,541
7/31/15,17757288.91,8062655.618,3163,189127271.2,4.58,4640650,285179414,30250,60.26272818,9981,46329.19572,8439,161.3879943,0.001,2302284,605
8/1/15,28428924.74,8636292.318,3593,191847841.6,4.64,6284530,284714546,29650,51.71558843,16561,46329.19572,14992,148.2797922,0.001,2829472,593
8/2/15,34902810.51,13847683.13,3703,169298564.6,4.09,6950580,284780470.6,29950,63.5765981,12876,46370.0281,11239,108.3825767,0.001,2919355,599
8/3/15,19112877.28,7252869.152,3850,172624205.9,4.17,5494590,284992972.7,30350,71.60746211,11251,46396.7609,7231,73.01932606,0.001,3003790,607
8/4/15,25961310.87,9601631.5,3571,172987806.5,4.18,4323960,285166299.2,29250,68.93138894,11058,46396.7609,9585,140.6026615,0.001,2848820,585
8/5/15,22250286.03,10393075.36,3188,181027167.6,4.37,2565020,285247785.9,28200,62.83461843,9564,46634.54885,7600,65.49058225,0.001,2245739,564
8/6/15,20001145.78,9747818.191,3620,180566986.1,4.35,3879570,285082289.7,29500,67.25340518,10867,47711.58835,8750,109.4159638,0.001,2806986,590
8/7/15,14014835.82,6571584.377,3147,168377578.5,4.06,4192810,285191018.3,27350,70.36556489,10000,47711.58835,8259,162.3864497,0.001,2287614,547
8/8/15,15263241.79,6043301.77,3486,175422801.1,4.22,4917730,285020019.1,28950,66.8693324,18397,47711.58835,17888,78.83933697,0.001,3086367,579
8/9/15,19350042.25,7952548.334,3270,159477849.6,3.84,3064680,285058908.2,27450,63.25318687,10642,47033.99859,9043,90.61550008,0.001,2618428,549
8/10/15,15231603.76,7155341.027,3620,162091887.9,3.9,2239890,285111923.7,28100,69.24101414,11809,46651.76846,9852,41.65883498,0.001,3112751,562
8/11/15,15321432.58,7079174.833,3389,164309770.8,3.95,3426300,285284702.9,28100,64.06274641,8995,46651.76846,6284,73.18713047,0.001,2380204,562
8/12/15,19091056.31,6585754.66,3513,172152532.6,4.14,3519900,285145878.2,28450,55.19879059,11550,46613.73334,9293,48.08562133,0.001,2859170,569
8/13/15,8889620.171,3679234.004,3149,165399772,3.97,2409030,285121637.4,28550,58.61554689,10777,45878.84034,8392,44.30234521,0.001,2873440,571
8/14/15,10345403.21,5379125.561,3152,161591383.4,3.88,3157170,285167960.7,27500,54.27475982,11617,45878.84034,11438,39.52103957,0.001,2539331,550
8/15/15,9874179.998,5236087.69,2920,167498410.4,4.02,2016290,285225637,28150,46.2052304,17153,45878.84034,16019,29.20922738,0.001,2765003,563
8/16/15,12228731.63,5673815.422,3107,164138627.9,3.93,3197720,285276335.2,26850,52.99672932,10850,45429.27859,7996,31.44,0.001,2560907,537
8/17/15,12828795.86,5995456.38,3819,165575801.6,3.96,2289060,285328689.2,29250,54.43131255,10267,44842.72592,8600,34.43023707,0.001,2723987,585
8/18/15,16681049.58,5864596.249,3424,166352525.7,3.98,3464380,284803068.2,30100,48.35042467,10033,44842.72592,7711,66.97024304,0.001,2752010,602
8/19/15,25268047.29,9143265.129,3850,145478986,3.48,5742670,284660792.8,29800,64.03657907,11104,44842.72592,8146,174.0105571,0.001,2942229,596
8/20/15,11925697.81,5396336.574,2949,145053382.2,3.47,2882900,284604259.6,28550,54.76401924,9288,45449.17682,7770,90.81846746,0.001,2162635,571
8/21/15,8051392.831,4417627.411,2668,150590616.8,3.6,1720630,284696532.1,30200,56.22473076,9651,45449.17682,8421,57.06918551,0.001,2074282,604
8/22/15,13785061.83,6129852.252,3287,149276494,3.56,1913720,284513040.9,27600,69.90210486,18779,45449.17682,17660,42.71466,0.001,4855441,552
8/23/15,16502816.17,6735530.17,3116,147420591.2,3.51,2066020,284386903,28050,53.5402383,10937,45339.89031,7722,43.91278536,0.001,2500600,561
8/24/15,35469372.4,13506638.06,4400,142513054.7,3.39,7278630,283600394.4,27950,58.76281075,12091,45223.7734,9515,226.38081,0.001,3238675,559
8/25/15,56824763.5,16930354.6,5531,125037556.5,2.98,11404300,283066851.8,26000,77.02286236,12038,45223.7734,9727,488.3624,0.001,3535504,527
8/26/15,30769786.94,12526954.71,4204,123788367,2.95,4551630,282825210.7,12925,58.88876243,10932,45223.7734,8740,57.31962687,0.001,2535323,517
8/27/15,16765371,7851339.973,2763,123803523.7,2.95,1936130,281780025.9,13350,46.11494992,8590,42690.5169,6926,57.46579999,0.001,1969248,534
8/28/15,28464102.66,11925387.45,3419,119236803.7,2.84,4186540,281802746.6,13175,44.61597681,10170,41781.63862,8775,85.19616773,0.001,2123250,527
8/29/15,10847836.5,6569436.263,2900,122642852.1,2.92,1706060,281775477.7,13550,45.73647368,17971,41781.63862,16703,23.13981369,0.001,2501313,542
8/30/15,6008633.083,3104771.936,2707,120659090.9,2.87,1497480,281668704.1,13200,43.41794092,10350,41781.63862,8269,20.87630374,0.001,2104386,528
8/31/15,12450149.43,4742237.547,2877,120014800.6,2.85,1752920,281617955.7,14675,39.64949034,10002,39342.34674,7030,25.77448886,0.001,2181693,587
9/1/15,7474955.742,3377583.17,3268,119972203.3,2.85,1376040,281570046.1,15625,48.99666119,9617,39229.29577,7682,14.12114232,0.001,2065612,625
9/2/15,8331735.997,4203080.387,2870,118561272.1,2.82,2423010,281301454.9,16025,37.69762596,9324,39229.29577,7200,41.13655147,0.001,2087365,641
9/3/15,14870865.54,6502683.527,3065,118092253.8,2.8,2210590,281321817.1,14025,36.04038155,8307,40954.9496,5880,51.5075188,0.001,2016730,561
9/4/15,11104348.25,4621881.153,2988,111296502,2.64,1441530,281211301.6,14800,31.62558856,9042,41831.69308,8046,14.79104233,0.001,1961935,592
9/5/15,6649555.753,3827191.468,3403,113801947.7,2.7,2666820,281470124.7,15275,39.56756601,19657,41831.69308,19199,6.4806291,0.001,2756504,611
9/6/15,23715746.36,9296401.047,5977,123059313.9,2.92,4281360,281506643.1,14800,23.80263958,13198,42088.38643,9636,0.724925916,0.001,3925398,592
9/7/15,24978556.84,8389694.67,2977,128071558,3.04,2254530,281606035.1,15300,31.93473168,10171,42838.06701,7965,18.23848,0.001,2130509,612
9/8/15,19180248.95,5262916.613,3063,128602744,3.05,2566300,281616986.3,15475,42.67803354,9559,42838.06701,7285,32.22344828,0.001,2191941,619
9/9/15,10046095.33,4362153.902,2816,128933747.8,3.05,2298470,281561132.5,15575,38.05094279,8308,42838.06701,6106,54.45079255,0.001,1962475,623
9/10/15,11884111.4,5675845.92,2794,123289695.1,2.92,1420320,281555241.9,15000,32.95829062,7670,45591.43796,6019,38.17284484,0.001,1920829,600
9/11/15,9199859.806,3078650.179,2878,124519452.2,2.95,1251460,281580786.3,14525,37.40468486,9455,45642.85915,8468,16.83229027,0.001,2021836,581
9/12/15,4057641.779,2187187.193,2738,124889684.9,2.96,1517440,281534413.7,12675,38.35669177,9008,45642.85915,7990,20.01169367,0.001,1896540,507
9/13/15,8397113.19,3233917.913,3621,119039669,2.82,1328080,281508729.9,14700,26.15363714,21179,45290.75254,20974,5.668543109,0.001,3075475,588
9/14/15,10532664.07,4322275.267,2999,119027812.4,2.81,1135730,269779787.8,15800,34.5177775,9827,44811.37849,7904,21.73086538,0.001,2581626,632
9/15/15,3183944.555,1749730.625,2603,120279793.8,2.84,918109,269739138.5,14825,43.57134365,8763,44811.37849,7129,14.196876,0.001,1808692,593
9/16/15,5514959.28,2704697.001,2964,119890544.5,2.83,1192860,269736552.9,14875,37.61431708,8880,45013.71533,5771,12.735,0.001,2156546,595
9/17/15,10060202.08,4160560.758,2814,118811440.8,2.81,1626720,269802741.8,15450,37.48320889,10161,47082.89586,8454,25.6924763,0.001,2173787,618
9/18/15,11788657.96,4174250.937,3270,123108182.1,2.91,1572740,269813583.3,14225,42.55694881,10240,47082.89586,7314,34.37688956,0.001,2569686,569
9/19/15,11997385.58,3627940.109,2673,125127137.3,2.95,897801,269782272.5,14350,41.52958851,8604,47082.89586,7473,30.52955,0.001,2225908,574
9/20/15,11713140.5,3662219.961,3804,121894058.8,2.88,989389,269772743.4,14125,32.46525914,21881,47633.60288,21390,6.738934406,0.001,3651936,565
9/21/15,15038793.03,5290236.638,3418,120777197.2,2.85,1027230,269732040.7,13900,45.49661444,11791,47940.05693,7821,28.5,0.001,3143116,556
9/22/15,13791271.38,5392102.127,3663,118927243.4,2.8,1442340,269748643.3,13425,44.79074501,11125,47940.05693,7835,19.6,0.001,2813275,537
9/23/15,8852848.17,2771333.261,2964,121132190.9,2.86,901921,269750361.3,15075,23.4494192,8752,47860.04736,7501,21.84400167,0.001,2275202,603
9/24/15,6212014.487,3078966.608,2816,121785137.3,2.87,1328450,269815753.5,14525,24.22989903,8561,46818.06227,6526,19.53031737,0.001,2188644,581
9/25/15,8130694.74,3856859.406,3444,124495972.7,2.93,959962,269819930.3,13950,34.79128061,10795,46818.06227,8697,10.8117,0.001,2624786,558
9/26/15,2929870.013,1779777.894,2559,122583595,2.89,531617,269827059.8,14200,21.50756141,9097,46818.06227,7527,10.43070536,0.001,1959474,568
9/27/15,4132466.77,2005420.124,3569,122806081.1,2.89,748001,269818547.9,14000,23.37049922,20047,46604.24911,19733,5.202,0.001,3054365,560
9/28/15,14672313.42,6075082.037,3693,122489613,2.88,2604270,270027644.1,16000,26.75912156,11618,46410.79911,6673,20.06771579,0.001,3648908,640
9/29/15,20606192.36,7649633.806,3703,131770978.8,3.1,2896120,270002967.6,14550,36.89892992,9037,46410.79911,6645,55.57315304,0.001,2428338,582
9/30/15,10768996.82,4751455.92,3495,126280546.9,2.97,1371090,269699072.5,14975,26.38416972,10664,46716.79083,9169,13.365,0.001,2901602,599
10/1/15,7140260.759,3660766.851,3070,128111944.1,3.01,1644010,269585341.5,13000,32.4629105,9768,48262.20359,8779,13.35640875,0.001,2575711,520
10/2/15,3179706.241,1833055.511,3075,127786271.2,3,1132180,269541260.1,15050,28.97587164,9852,48262.20359,8131,9.45,0.001,2470483,602
10/3/15,3942281.539,2057744.002,2809,127696227.7,3,1051760,269514862.2,14375,35.80055013,7149,48262.20359,5782,12.26858106,0.001,1997665,575
10/4/15,5048848.379,2105038.067,3601,129203024.2,3.03,982441,269533565.5,15300,27.87936081,20382,48023.33445,20744,5.454,0.001,3426033,612
10/5/15,7550023.671,3182255.444,3364,128465749,3.02,1277060,269520472.9,15275,36.88677456,10333,47889.27523,7985,10.6700912,0.001,2524649,611
10/6/15,10545293.79,4035437.753,3515,128514005.2,3.02,1972700,269513733.6,14525,38.55180827,9554,47889.27523,7704,16.68421596,0.001,2433003,581
10/7/15,7221456.487,3222348.668,3563,134204114.3,3.15,1695270,269516526.1,14950,41.73765495,9822,48426.89517,8028,14.175,0.001,2890087,598
10/8/15,6792704.8,3306019.46,3284,130644220,3.06,1137940,269588266.6,13700,29.12573202,8910,49826.00246,5862,12.23682348,0.001,2370098,548
10/9/15,7997339.387,3053663.959,3970,130855282.2,3.07,978079,269625101.4,13700,26.48117588,9752,49826.00246,8011,10.19136974,0.001,2689150,548
10/10/15,5857072.38,3177952.343,4165,132520745,3.11,1000850,269639561.4,14500,26.97485261,18832,49826.00246,17452,5.598,0.001,3392916,580
10/11/15,9422024.452,3357361.083,3715,132526603.8,3.11,1222700,269543990.1,14000,21.1704665,11763,49099.42058,11320,7.737970287,0.001,2578303,560
